meter_id,ts,kwh,version,flags
C4282D49CAB3,1769331600,0.748,1,0
C4282D49CAB3,1769335200,0.809,1,0
C4282D49CAB3,1769338800,0.927,1,0
C4282D49CAB3,1769342400,0.955,1,0
C4282D49CAB3,1769346000,0.965,1,0
C4282D49CAB3,1769349600,0.933,1,0
C4282D49CAB3,1769353200,0.935,1,0
C4282D49CAB3,1769356800,0.870,1,0
C4282D49CAB3,1769360400,,1,2
C4282D49CAB3,1769364000,0.663,1,0
C4282D49CAB3,1769367600,0.659,1,0
C4282D49CAB3,1769371200,,1,2
C4282D49CAB3,1769374800,-0.535,1,4
C4282D49CAB3,1769378400,0.412,1,0
C4282D49CAB3,1769382000,0.361,1,0
C4282D49CAB3,1769385600,0.338,1,0
C4282D49CAB3,1769389200,,1,2
C4282D49CAB3,1769392800,0.363,1,0
C4282D49CAB3,1769396400,0.346,1,0
C4282D49CAB3,1769400000,,1,2
C4282D49CAB3,1769403600,0.466,1,0
C4282D49CAB3,1769407200,0.533,1,0
C4282D49CAB3,1769410800,0.644,1,0
C4282D49CAB3,1769414400,0.707,1,0
C4282D49CAB3,1769418000,0.763,1,0
C4282D49CAB3,1769421600,0.888,1,0
C4282D49CAB3,1769425200,0.875,1,0
C4282D49CAB3,1769428800,0.882,1,0
C4282D49CAB3,1769432400,0.915,1,0
C4282D49CAB3,1769436000,0.905,1,0
C4282D49CAB3,1769439600,0.923,1,0
C4282D49CAB3,1769443200,0.886,1,0
C4282D49CAB3,1769446800,0.734,1,0
C4282D49CAB3,1769450400,0.728,1,0
C4282D49CAB3,1769454000,0.653,1,0
C4282D49CAB3,1769457600,0.524,1,0
C4282D49CAB3,1769461200,0.523,1,0
C4282D49CAB3,1769464800,0.406,1,0
C4282D49CAB3,1769468400,0.387,1,0
C4282D49CAB3,1769472000,0.310,1,0
C4282D49CAB3,1769475600,0.320,1,0
C4282D49CAB3,1769479200,0.399,1,0
C4282D49CAB3,1769482800,0.336,1,0
C4282D49CAB3,1769486400,0.418,1,0
C4282D49CAB3,1769490000,0.458,1,0
C4282D49CAB3,1769493600,0.595,1,0
C4282D49CAB3,1769497200,0.592,1,0
C4282D49CAB3,1769500800,0.740,1,0
C4282D49CAB3,1769504400,0.778,1,0
C4282D49CAB3,1769508000,0.846,1,0
C4282D49CAB3,1769511600,0.872,1,0
C4282D49CAB3,1769515200,0.907,1,0
C4282D49CAB3,1769518800,0.881,1,0
C4282D49CAB3,1769522400,0.876,1,0
C4282D49CAB3,1769526000,0.853,1,0
C4282D49CAB3,1769529600,0.855,1,0
C4282D49CAB3,1769533200,0.818,1,0
C4282D49CAB3,1769536800,0.670,1,0
C4282D49CAB3,1769540400,0.656,1,0
C4282D49CAB3,1769544000,,1,2
C4282D49CAB3,1769547600,0.477,1,0
C4282D49CAB3,1769551200,,1,2
C4282D49CAB3,1769554800,0.431,1,0
C4282D49CAB3,1769558400,,1,2
C4282D49CAB3,1769562000,0.360,1,0
C4282D49CAB3,1769565600,0.323,1,0
C4282D49CAB3,1769569200,0.416,1,0
C4282D49CAB3,1769572800,0.421,1,0
C4282D49CAB3,1769576400,0.533,1,0
C4282D49CAB3,1769580000,0.573,1,0
C4282D49CAB3,1769583600,0.642,1,0
C4282D49CAB3,1769587200,0.728,1,0
C4282D49CAB3,1769590800,0.772,1,0
C4282D49CAB3,1769594400,0.843,1,0
C4282D49CAB3,1769598000,0.864,1,0
C4282D49CAB3,1769601600,0.921,1,0
C4282D49CAB3,1769605200,0.924,1,0
C4282D49CAB3,1769608800,0.909,1,0
C4282D49CAB3,1769612400,0.901,1,0
C4282D49CAB3,1769616000,0.889,1,0
C4282D49CAB3,1769619600,0.798,1,0
C4282D49CAB3,1769623200,0.744,1,0
C4282D49CAB3,1769626800,0.599,1,0
C4282D49CAB3,1769630400,0.576,1,0
C4282D49CAB3,1769634000,0.536,1,0
C4282D49CAB3,1769637600,0.457,1,0
C4282D49CAB3,1769641200,,1,2
C4282D49CAB3,1769644800,0.372,1,0
C4282D49CAB3,1769648400,0.378,1,0
C4282D49CAB3,1769652000,0.351,1,0
C4282D49CAB3,1769655600,0.340,1,0
C4282D49CAB3,1769659200,0.451,1,0
C4282D49CAB3,1769662800,0.474,1,0
C4282D49CAB3,1769666400,,1,2
C4282D49CAB3,1769670000,0.661,1,0
C4282D49CAB3,1769673600,0.746,1,0
C4282D49CAB3,1769677200,0.767,1,0
C4282D49CAB3,1769680800,0.797,1,0
C4282D49CAB3,1769684400,0.839,1,0
C4282D49CAB3,1769688000,0.940,1,0
C4282D49CAB3,1769691600,0.876,1,0
C4282D49CAB3,1769695200,0.933,1,0
C4282D49CAB3,1769698800,,1,2
C4282D49CAB3,1769702400,0.867,1,0
C4282D49CAB3,1769706000,0.787,1,0
C4282D49CAB3,1769709600,0.727,1,0
C4282D49CAB3,1769713200,0.657,1,0
C4282D49CAB3,1769716800,0.570,1,0
C4282D49CAB3,1769720400,0.480,1,0
C4282D49CAB3,1769724000,0.424,1,0
C4282D49CAB3,1769727600,0.406,1,0
C4282D49CAB3,1769731200,0.337,1,0
C4282D49CAB3,1769734800,0.386,1,0
C4282D49CAB3,1769738400,0.313,1,0
C4282D49CAB3,1769742000,0.390,1,0
C4282D49CAB3,1769745600,0.392,1,0
C4282D49CAB3,1769749200,0.456,1,0
C4282D49CAB3,1769752800,0.601,1,0
C4282D49CAB3,1769756400,0.622,1,0
C4282D49CAB3,1769760000,0.738,1,0
C4282D49CAB3,1769763600,0.827,1,0
C4282D49CAB3,1769767200,0.804,1,0
C4282D49CAB3,1769770800,0.851,1,0
C4282D49CAB3,1769774400,0.872,1,0
C4282D49CAB3,1769778000,0.924,1,0
C4282D49CAB3,1769781600,0.918,1,0
C4282D49CAB3,1769785200,0.876,1,0
C4282D49CAB3,1769788800,0.824,1,0
C4282D49CAB3,1769792400,0.811,1,0
C4282D49CAB3,1769796000,0.686,1,0
C4282D49CAB3,1769799600,,1,2
C4282D49CAB3,1769803200,0.543,1,0
C4282D49CAB3,1769806800,0.448,1,0
C4282D49CAB3,1769810400,0.390,1,0
C4282D49CAB3,1769814000,,1,2
6DE45A09E593,1767225600,0.295,1,0
6DE45A09E593,1767229200,0.241,1,0
6DE45A09E593,1767232800,0.243,1,0
6DE45A09E593,1767236400,0.286,1,0
6DE45A09E593,1767240000,0.291,1,0
6DE45A09E593,1767243600,0.315,1,0
6DE45A09E593,1767247200,0.407,1,0
6DE45A09E593,1767250800,0.494,1,0
6DE45A09E593,1767254400,0.486,1,0
6DE45A09E593,1767258000,,1,2
6DE45A09E593,1767261600,0.567,1,0
6DE45A09E593,1767265200,0.629,1,0
6DE45A09E593,1767268800,0.660,1,0
6DE45A09E593,1767272400,0.657,1,0
6DE45A09E593,1767276000,0.683,1,0
6DE45A09E593,1767279600,0.592,1,0
6DE45A09E593,1767283200,0.591,1,0
6DE45A09E593,1767286800,0.579,1,0
6DE45A09E593,1767290400,0.513,1,0
6DE45A09E593,1767294000,0.485,1,0
6DE45A09E593,1767297600,0.442,1,0
6DE45A09E593,1767301200,0.316,1,0
6DE45A09E593,1767304800,0.338,1,0
6DE45A09E593,1767308400,0.235,1,0
6DE45A09E593,1767312000,0.274,1,0
6DE45A09E593,1767315600,0.230,1,0
6DE45A09E593,1767319200,0.248,1,0
6DE45A09E593,1767322800,0.246,1,0
6DE45A09E593,1767326400,0.341,1,0
6DE45A09E593,1767330000,0.390,1,0
6DE45A09E593,1767333600,0.370,1,0
6DE45A09E593,1767337200,0.491,1,0
6DE45A09E593,1767340800,,1,2
6DE45A09E593,1767344400,0.550,1,0
6DE45A09E593,1767348000,0.647,1,0
6DE45A09E593,1767351600,0.670,1,0
6DE45A09E593,1767355200,0.689,1,0
6DE45A09E593,1767358800,0.689,1,0
6DE45A09E593,1767362400,0.692,1,0
6DE45A09E593,1767366000,0.615,1,0
6DE45A09E593,1767369600,0.575,1,0
6DE45A09E593,1767373200,0.572,1,0
6DE45A09E593,1767376800,0.553,1,0
6DE45A09E593,1767380400,0.407,1,0
6DE45A09E593,1767384000,0.368,1,0
6DE45A09E593,1767387600,0.347,1,0
6DE45A09E593,1767391200,0.344,1,0
6DE45A09E593,1767394800,0.275,1,0
6DE45A09E593,1767398400,0.271,1,0
6DE45A09E593,1767402000,0.282,1,0
6DE45A09E593,1767405600,0.212,1,0
6DE45A09E593,1767409200,0.299,1,0
6DE45A09E593,1767412800,0.266,1,0
6DE45A09E593,1767416400,0.320,1,0
6DE45A09E593,1767420000,0.435,1,0
6DE45A09E593,1767423600,0.423,1,0
6DE45A09E593,1767427200,0.477,1,0
6DE45A09E593,1767430800,0.566,1,0
6DE45A09E593,1767434400,,1,2
6DE45A09E593,1767438000,0.608,1,0
6DE45A09E593,1767441600,0.684,1,0
6DE45A09E593,1767445200,0.652,1,0
6DE45A09E593,1767448800,0.674,1,0
6DE45A09E593,1767452400,0.612,1,0
6DE45A09E593,1767456000,,1,2
6DE45A09E593,1767459600,0.603,1,0
6DE45A09E593,1767463200,0.491,1,0
6DE45A09E593,1767466800,,1,2
6DE45A09E593,1767470400,0.407,1,0
6DE45A09E593,1767474000,0.326,1,0
6DE45A09E593,1767477600,0.271,1,0
6DE45A09E593,1767481200,0.241,1,0
6DE45A09E593,1767484800,0.254,1,0
6DE45A09E593,1767488400,0.245,1,0
6DE45A09E593,1767492000,0.297,1,0
6DE45A09E593,1767495600,0.262,1,0
6DE45A09E593,1767499200,0.336,1,0
6DE45A09E593,1767502800,0.382,1,0
6DE45A09E593,1767506400,,1,2
6DE45A09E593,1767510000,0.427,1,0
6DE45A09E593,1767513600,0.478,1,0
6DE45A09E593,1767517200,0.567,1,0
6DE45A09E593,1767520800,0.573,1,0
6DE45A09E593,1767524400,0.597,1,0
6DE45A09E593,1767528000,0.655,1,0
6DE45A09E593,1767531600,,1,2
6DE45A09E593,1767535200,0.627,1,0
6DE45A09E593,1767538800,0.656,1,0
6DE45A09E593,1767542400,0.561,1,0
6DE45A09E593,1767546000,0.558,1,0
6DE45A09E593,1767549600,0.517,1,0
6DE45A09E593,1767553200,-0.478,1,4
6DE45A09E593,1767556800,0.421,1,0
6DE45A09E593,1767560400,0.316,1,0
6DE45A09E593,1767564000,0.319,1,0
6DE45A09E593,1767567600,0.246,1,0
6DE45A09E593,1767571200,0.207,1,0
6DE45A09E593,1767574800,0.211,1,0
6DE45A09E593,1767578400,0.292,1,0
6DE45A09E593,1767582000,0.252,1,0
6DE45A09E593,1767585600,0.316,1,0
6DE45A09E593,1767589200,0.365,1,0
6DE45A09E593,1767592800,0.410,1,0
6DE45A09E593,1767596400,0.505,1,0
6DE45A09E593,1767600000,0.554,1,0
6DE45A09E593,1767603600,0.596,1,0
6DE45A09E593,1767607200,0.630,1,0
6DE45A09E593,1767610800,0.668,1,0
6DE45A09E593,1767614400,0.675,1,0
6DE45A09E593,1767618000,0.647,1,0
6DE45A09E593,1767621600,0.675,1,0
6DE45A09E593,1767625200,0.660,1,0
6DE45A09E593,1767628800,0.613,1,0
6DE45A09E593,1767632400,0.573,1,0
6DE45A09E593,1767636000,0.538,1,0
6DE45A09E593,1767639600,0.488,1,0
6DE45A09E593,1767643200,,1,2
6DE45A09E593,1767646800,0.397,1,0
6DE45A09E593,1767650400,0.355,1,0
6DE45A09E593,1767654000,0.242,1,0
6DE45A09E593,1767657600,,1,2
6DE45A09E593,1767661200,0.247,1,0
6DE45A09E593,1767664800,0.269,1,0
6DE45A09E593,1767668400,0.292,1,0
6DE45A09E593,1767672000,0.260,1,0
6DE45A09E593,1767675600,0.367,1,0
6DE45A09E593,1767679200,0.391,1,0
6DE45A09E593,1767682800,,1,2
6DE45A09E593,1767686400,0.529,1,0
6DE45A09E593,1767690000,0.605,1,0
6DE45A09E593,1767693600,0.587,1,0
6DE45A09E593,1767697200,0.683,1,0
6DE45A09E593,1767700800,0.699,1,0
6DE45A09E593,1767704400,0.656,1,0
6DE45A09E593,1767708000,0.671,1,0
6DE45A09E593,1767711600,0.612,1,0
6DE45A09E593,1767715200,0.623,1,0
6DE45A09E593,1767718800,0.571,1,0
6DE45A09E593,1767722400,0.524,1,0
6DE45A09E593,1767726000,0.471,1,0
6DE45A09E593,1767729600,,1,2
6DE45A09E593,1767733200,0.309,1,0
6DE45A09E593,1767736800,0.289,1,0
6DE45A09E593,1767740400,0.270,1,0
6DE45A09E593,1767744000,0.262,1,0
6DE45A09E593,1767747600,0.254,1,0
6DE45A09E593,1767751200,0.292,1,0
6DE45A09E593,1767754800,0.281,1,0
6DE45A09E593,1767758400,0.329,1,0
6DE45A09E593,1767762000,0.310,1,0
6DE45A09E593,1767765600,0.403,1,0
6DE45A09E593,1767769200,0.489,1,0
6DE45A09E593,1767772800,0.513,1,0
6DE45A09E593,1767776400,0.552,1,0
6DE45A09E593,1767780000,0.597,1,0
6DE45A09E593,1767783600,0.671,1,0
6DE45A09E593,1767787200,0.705,1,0
6DE45A09E593,1767790800,0.711,1,0
6DE45A09E593,1767794400,0.618,1,0
6DE45A09E593,1767798000,0.594,1,0
6DE45A09E593,1767801600,0.607,1,0
6DE45A09E593,1767805200,0.577,1,0
6DE45A09E593,1767808800,0.545,1,0
6DE45A09E593,1767812400,0.415,1,0
6DE45A09E593,1767816000,0.436,1,0
6DE45A09E593,1767819600,0.380,1,0
6DE45A09E593,1767823200,0.311,1,0
6DE45A09E593,1767826800,0.264,1,0
6DE45A09E593,1767830400,0.233,1,0
6DE45A09E593,1767834000,0.280,1,0
6DE45A09E593,1767837600,0.292,1,0
6DE45A09E593,1767841200,0.251,1,0
6DE45A09E593,1767844800,,1,2
6DE45A09E593,1767848400,0.323,1,0
6DE45A09E593,1767852000,0.429,1,0
6DE45A09E593,1767855600,,1,2
6DE45A09E593,1767859200,0.513,1,0
6DE45A09E593,1767862800,0.595,1,0
6DE45A09E593,1767866400,0.605,1,0
6DE45A09E593,1767870000,0.684,1,0
6DE45A09E593,1767873600,0.651,1,0
6DE45A09E593,1767877200,0.651,1,0
6DE45A09E593,1767880800,0.666,1,0
6DE45A09E593,1767884400,0.638,1,0
6DE45A09E593,1767888000,0.649,1,0
6DE45A09E593,1767891600,0.557,1,0
6DE45A09E593,1767895200,0.476,1,0
6DE45A09E593,1767898800,0.423,1,0
6DE45A09E593,1767902400,0.420,1,0
6DE45A09E593,1767906000,0.310,1,0
6DE45A09E593,1767909600,0.327,1,0
6DE45A09E593,1767913200,0.315,1,0
6DE45A09E593,1767916800,0.284,1,0
6DE45A09E593,1767920400,0.251,1,0
6DE45A09E593,1767924000,0.275,1,0
6DE45A09E593,1767927600,0.273,1,0
6DE45A09E593,1767931200,0.293,1,0
6DE45A09E593,1767934800,0.380,1,0
6DE45A09E593,1767938400,0.449,1,0
6DE45A09E593,1767942000,0.490,1,0
6DE45A09E593,1767945600,0.540,1,0
6DE45A09E593,1767949200,0.559,1,0
6DE45A09E593,1767952800,0.555,1,0
6DE45A09E593,1767956400,0.603,1,0
6DE45A09E593,1767960000,0.622,1,0
6DE45A09E593,1767963600,0.632,1,0
6DE45A09E593,1767967200,0.624,1,0
6DE45A09E593,1767970800,0.609,1,0
6DE45A09E593,1767974400,0.651,1,0
6DE45A09E593,1767978000,0.571,1,0
6DE45A09E593,1767981600,0.550,1,0
6DE45A09E593,1767985200,0.423,1,0
6DE45A09E593,1767988800,0.390,1,0
6DE45A09E593,1767992400,0.304,1,0
6DE45A09E593,1767996000,0.260,1,0
6DE45A09E593,1767999600,0.273,1,0
6DE45A09E593,1768003200,0.296,1,0
6DE45A09E593,1768006800,0.211,1,0
6DE45A09E593,1768010400,0.227,1,0
6DE45A09E593,1768014000,0.311,1,0
6DE45A09E593,1768017600,0.280,1,0
6DE45A09E593,1768021200,0.358,1,0
6DE45A09E593,1768024800,0.426,1,0
6DE45A09E593,1768028400,0.459,1,0
6DE45A09E593,1768032000,0.478,1,0
6DE45A09E593,1768035600,0.571,1,0
6DE45A09E593,1768039200,0.620,1,0
6DE45A09E593,1768042800,0.666,1,0
6DE45A09E593,1768046400,0.680,1,0
6DE45A09E593,1768050000,0.705,1,0
6DE45A09E593,1768053600,0.624,1,0
6DE45A09E593,1768057200,0.645,1,0
6DE45A09E593,1768060800,0.601,1,0
6DE45A09E593,1768064400,0.561,1,0
6DE45A09E593,1768068000,0.488,1,0
6DE45A09E593,1768071600,0.426,1,0
6DE45A09E593,1768075200,0.435,1,0
6DE45A09E593,1768078800,0.351,1,0
6DE45A09E593,1768082400,0.283,1,0
6DE45A09E593,1768086000,0.299,1,0
6DE45A09E593,1768089600,0.281,1,0
6DE45A09E593,1768093200,0.216,1,0
6DE45A09E593,1768096800,0.218,1,0
6DE45A09E593,1768100400,0.270,1,0
6DE45A09E593,1768104000,0.351,1,0
6DE45A09E593,1768107600,,1,2
6DE45A09E593,1768111200,,1,2
6DE45A09E593,1768114800,0.421,1,0
6DE45A09E593,1768118400,0.475,1,0
6DE45A09E593,1768122000,0.563,1,0
6DE45A09E593,1768125600,0.639,1,0
6DE45A09E593,1768129200,0.639,1,0
6DE45A09E593,1768132800,0.706,1,0
6DE45A09E593,1768136400,0.677,1,0
6DE45A09E593,1768140000,0.627,1,0
6DE45A09E593,1768143600,0.668,1,0
6DE45A09E593,1768147200,0.589,1,0
6DE45A09E593,1768150800,0.514,1,0
6DE45A09E593,1768154400,0.493,1,0
6DE45A09E593,1768158000,0.484,1,0
6DE45A09E593,1768161600,0.394,1,0
6DE45A09E593,1768165200,0.305,1,0
6DE45A09E593,1768168800,0.335,1,0
6DE45A09E593,1768172400,0.235,1,0
6DE45A09E593,1768176000,0.298,1,0
6DE45A09E593,1768179600,0.233,1,0
6DE45A09E593,1768183200,0.297,1,0
6DE45A09E593,1768186800,0.241,1,0
6DE45A09E593,1768190400,0.269,1,0
6DE45A09E593,1768194000,0.365,1,0
6DE45A09E593,1768197600,0.415,1,0
6DE45A09E593,1768201200,0.485,1,0
6DE45A09E593,1768204800,0.499,1,0
6DE45A09E593,1768208400,0.544,1,0
6DE45A09E593,1768212000,0.645,1,0
6DE45A09E593,1768215600,0.674,1,0
6DE45A09E593,1768219200,0.637,1,0
6DE45A09E593,1768222800,0.710,1,0
6DE45A09E593,1768226400,0.654,1,0
6DE45A09E593,1768230000,0.625,1,0
6DE45A09E593,1768230000,0.635,2,0
6DE45A09E593,1768233600,0.650,1,0
6DE45A09E593,1768237200,0.597,1,0
6DE45A09E593,1768240800,0.498,1,0
6DE45A09E593,1768244400,0.446,1,0
6DE45A09E593,1768248000,0.417,1,0
6DE45A09E593,1768251600,0.335,1,0
6DE45A09E593,1768255200,0.311,1,0
6DE45A09E593,1768258800,0.293,1,0
6DE45A09E593,1768262400,0.232,1,0
6DE45A09E593,1768266000,0.211,1,0
6DE45A09E593,1768269600,0.274,1,0
6DE45A09E593,1768273200,0.237,1,0
6DE45A09E593,1768276800,0.339,1,0
6DE45A09E593,1768280400,0.345,1,0
6DE45A09E593,1768284000,0.409,1,0
6DE45A09E593,1768287600,0.462,1,0
6DE45A09E593,1768291200,0.486,1,0
6DE45A09E593,1768294800,0.583,1,0
6DE45A09E593,1768298400,0.605,1,0
6DE45A09E593,1768302000,0.652,1,0
6DE45A09E593,1768305600,0.675,1,0
6DE45A09E593,1768309200,0.713,1,0
6DE45A09E593,1768312800,0.676,1,0
6DE45A09E593,1768316400,0.633,1,0
6DE45A09E593,1768320000,0.636,1,0
6DE45A09E593,1768323600,0.607,1,0
6DE45A09E593,1768327200,0.529,1,0
6DE45A09E593,1768330800,0.419,1,0
6DE45A09E593,1768334400,0.363,1,0
6DE45A09E593,1768338000,0.356,1,0
6DE45A09E593,1768341600,0.316,1,0
6DE45A09E593,1768345200,0.326,1,0
6DE45A09E593,1768348800,0.234,1,0
6DE45A09E593,1768352400,0.218,1,0
6DE45A09E593,1768356000,0.262,1,0
6DE45A09E593,1768359600,0.281,1,0
6DE45A09E593,1768363200,0.320,1,0
6DE45A09E593,1768366800,0.384,1,0
6DE45A09E593,1768370400,0.353,1,0
6DE45A09E593,1768370400,0.363,2,0
6DE45A09E593,1768374000,0.470,1,0
6DE45A09E593,1768377600,0.488,1,0
6DE45A09E593,1768377600,0.498,2,0
6DE45A09E593,1768381200,0.550,1,0
6DE45A09E593,1768384800,,1,2
6DE45A09E593,1768388400,0.658,1,0
6DE45A09E593,1768392000,0.639,1,0
6DE45A09E593,1768395600,0.702,1,0
6DE45A09E593,1768399200,0.640,1,0
6DE45A09E593,1768402800,0.666,1,0
6DE45A09E593,1768406400,0.588,1,0
6DE45A09E593,1768410000,0.597,1,0
6DE45A09E593,1768413600,,1,2
6DE45A09E593,1768417200,0.424,1,0
6DE45A09E593,1768420800,0.429,1,0
6DE45A09E593,1768424400,0.388,1,0
6DE45A09E593,1768428000,0.291,1,0
6DE45A09E593,1768431600,0.239,1,0
6DE45A09E593,1768435200,0.286,1,0
6DE45A09E593,1768438800,0.276,1,0
6DE45A09E593,1768442400,0.284,1,0
6DE45A09E593,1768446000,0.325,1,0
6DE45A09E593,1768449600,0.270,1,0
6DE45A09E593,1768453200,0.336,1,0
6DE45A09E593,1768456800,0.381,1,0
6DE45A09E593,1768460400,,1,2
6DE45A09E593,1768464000,0.497,1,0
6DE45A09E593,1768467600,0.579,1,0
6DE45A09E593,1768471200,0.649,1,0
6DE45A09E593,1768474800,0.659,1,0
6DE45A09E593,1768478400,0.664,1,0
6DE45A09E593,1768482000,0.627,1,0
6DE45A09E593,1768485600,0.697,1,0
6DE45A09E593,1768489200,,1,2
6DE45A09E593,1768492800,0.645,1,0
6DE45A09E593,1768496400,0.525,1,0
6DE45A09E593,1768500000,0.535,1,0
6DE45A09E593,1768503600,0.457,1,0
6DE45A09E593,1768507200,0.388,1,0
6DE45A09E593,1768510800,0.400,1,0
6DE45A09E593,1768514400,0.276,1,0
6DE45A09E593,1768518000,0.263,1,0
6DE45A09E593,1768521600,0.247,1,0
6DE45A09E593,1768525200,0.278,1,0
6DE45A09E593,1768528800,0.287,1,0
6DE45A09E593,1768532400,0.298,1,0
6DE45A09E593,1768536000,0.264,1,0
6DE45A09E593,1768539600,0.345,1,0
6DE45A09E593,1768543200,0.356,1,0
6DE45A09E593,1768546800,0.447,1,0
6DE45A09E593,1768550400,0.474,1,0
6DE45A09E593,1768554000,0.523,1,0
6DE45A09E593,1768557600,0.569,1,0
6DE45A09E593,1768561200,0.659,1,0
6DE45A09E593,1768564800,0.624,1,0
6DE45A09E593,1768568400,0.655,1,0
6DE45A09E593,1768572000,0.682,1,0
6DE45A09E593,1768575600,0.652,1,0
6DE45A09E593,1768579200,0.567,1,0
6DE45A09E593,1768582800,0.512,1,0
6DE45A09E593,1768586400,0.510,1,0
6DE45A09E593,1768590000,0.415,1,0
6DE45A09E593,1768593600,0.418,1,0
6DE45A09E593,1768597200,0.327,1,0
6DE45A09E593,1768600800,0.347,1,0
6DE45A09E593,1768604400,0.308,1,0
6DE45A09E593,1768608000,0.250,1,0
6DE45A09E593,1768611600,0.227,1,0
6DE45A09E593,1768615200,0.305,1,0
6DE45A09E593,1768618800,0.245,1,0
6DE45A09E593,1768622400,0.308,1,0
6DE45A09E593,1768626000,0.327,1,0
6DE45A09E593,1768629600,0.404,1,0
6DE45A09E593,1768633200,0.490,1,0
6DE45A09E593,1768636800,0.485,1,0
6DE45A09E593,1768640400,0.591,1,0
6DE45A09E593,1768644000,0.570,1,0
6DE45A09E593,1768647600,0.595,1,0
6DE45A09E593,1768651200,0.622,1,0
6DE45A09E593,1768654800,,1,2
6DE45A09E593,1768658400,0.659,1,0
6DE45A09E593,1768662000,0.676,1,0
6DE45A09E593,1768665600,0.609,1,0
6DE45A09E593,1768669200,0.532,1,0
6DE45A09E593,1768672800,0.530,1,0
6DE45A09E593,1768676400,0.454,1,0
6DE45A09E593,1768680000,0.390,1,0
6DE45A09E593,1768683600,,1,2
6DE45A09E593,1768687200,0.303,1,0
6DE45A09E593,1768690800,0.236,1,0
6DE45A09E593,1768694400,0.293,1,0
6DE45A09E593,1768698000,0.228,1,0
6DE45A09E593,1768701600,0.217,1,0
6DE45A09E593,1768705200,0.302,1,0
6DE45A09E593,1768708800,0.335,1,0
6DE45A09E593,1768712400,0.308,1,0
6DE45A09E593,1768716000,0.447,1,0
6DE45A09E593,1768719600,,1,2
6DE45A09E593,1768723200,0.515,1,0
6DE45A09E593,1768726800,0.520,1,0
6DE45A09E593,1768730400,0.617,1,0
6DE45A09E593,1768734000,0.602,1,0
6DE45A09E593,1768737600,0.609,1,0
6DE45A09E593,1768741200,0.679,1,0
6DE45A09E593,1768744800,,1,2
6DE45A09E593,1768748400,0.660,1,0
6DE45A09E593,1768752000,0.562,1,0
6DE45A09E593,1768755600,0.607,1,0
6DE45A09E593,1768759200,0.467,1,0
6DE45A09E593,1768762800,0.412,1,0
6DE45A09E593,1768766400,0.367,1,0
6DE45A09E593,1768770000,0.393,1,0
6DE45A09E593,1768773600,0.330,1,0
6DE45A09E593,1768777200,0.236,1,0
6DE45A09E593,1768780800,0.240,1,0
6DE45A09E593,1768784400,0.256,1,0
6DE45A09E593,1768788000,0.267,1,0
6DE45A09E593,1768791600,0.305,1,0
6DE45A09E593,1768795200,0.318,1,0
6DE45A09E593,1768798800,0.338,1,0
6DE45A09E593,1768802400,,1,2
6DE45A09E593,1768806000,0.463,1,0
6DE45A09E593,1768809600,0.498,1,0
6DE45A09E593,1768813200,0.536,1,0
6DE45A09E593,1768816800,0.597,1,0
6DE45A09E593,1768820400,0.630,1,0
6DE45A09E593,1768824000,0.675,1,0
6DE45A09E593,1768827600,0.661,1,0
6DE45A09E593,1768831200,,1,2
6DE45A09E593,1768834800,0.675,1,0
6DE45A09E593,1768838400,0.556,1,0
6DE45A09E593,1768842000,0.515,1,0
6DE45A09E593,1768845600,0.543,1,0
6DE45A09E593,1768849200,0.415,1,0
6DE45A09E593,1768852800,0.372,1,0
6DE45A09E593,1768856400,0.352,1,0
6DE45A09E593,1768860000,0.269,1,0
6DE45A09E593,1768863600,0.255,1,0
6DE45A09E593,1768867200,0.303,1,0
6DE45A09E593,1768870800,0.285,1,0
6DE45A09E593,1768874400,0.275,1,0
6DE45A09E593,1768878000,0.267,1,0
6DE45A09E593,1768881600,0.322,1,0
6DE45A09E593,1768885200,0.365,1,0
6DE45A09E593,1768888800,0.426,1,0
6DE45A09E593,1768892400,0.490,1,0
6DE45A09E593,1768896000,0.507,1,0
6DE45A09E593,1768899600,0.606,1,0
6DE45A09E593,1768903200,0.574,1,0
6DE45A09E593,1768906800,0.639,1,0
6DE45A09E593,1768910400,0.612,1,0
6DE45A09E593,1768914000,0.709,1,0
6DE45A09E593,1768917600,0.648,1,0
6DE45A09E593,1768921200,0.627,1,0
6DE45A09E593,1768924800,0.584,1,0
6DE45A09E593,1768928400,0.510,1,0
6DE45A09E593,1768932000,,1,2
6DE45A09E593,1768935600,0.430,1,0
6DE45A09E593,1768939200,0.447,1,0
6DE45A09E593,1768942800,0.388,1,0
6DE45A09E593,1768946400,0.310,1,0
6DE45A09E593,1768950000,0.317,1,0
6DE45A09E593,1768953600,0.261,1,0
6DE45A09E593,1768957200,0.228,1,0
6DE45A09E593,1768960800,0.283,1,0
6DE45A09E593,1768964400,0.234,1,0
6DE45A09E593,1768968000,0.267,1,0
6DE45A09E593,1768971600,0.391,1,0
6DE45A09E593,1768975200,0.389,1,0
6DE45A09E593,1768978800,0.419,1,0
6DE45A09E593,1768982400,0.556,1,0
6DE45A09E593,1768986000,0.511,1,0
6DE45A09E593,1768989600,0.633,1,0
6DE45A09E593,1768993200,0.673,1,0
6DE45A09E593,1768996800,0.648,1,0
6DE45A09E593,1769000400,0.670,1,0
6DE45A09E593,1769004000,0.661,1,0
6DE45A09E593,1769007600,0.625,1,0
